TreeID,Dist,Region,RegionRemark,TreeType,Diameter_cm,TreeHeight_m,SurveyDate,TWD97X,TWD97Y,elev_m,elev_band,height_valid,diameter_valid,within_taipei,analysis_ready
JS0760011164,中山區,明水路,明水路安全島,垂榕,25,11,2022-12-07,305653.01,2774878.66,9.0,都市平地,1,1,1,1
JS0760011165,中山區,明水路,明水路安全島,垂榕,26,11.6,2022-12-07,305651.13,2774884.1,9.0,都市平地,1,1,1,1
JS0760011166,中山區,明水路,明水路安全島,垂榕,34,10.7,2022-12-07,305648.93,2774890.98,9.0,都市平地,1,1,1,1
JS0760011167,中山區,明水路,明水路安全島,垂榕,25,11,2022-12-07,305647.13,2774896.49,9.0,都市平地,1,1,1,1
JS0760011168,中山區,明水路,明水路安全島,垂榕,21,9.4,2022-12-07,305645.23,2774902.02,9.0,都市平地,1,1,1,1
JS0760011169,中山區,明水路,明水路安全島,垂榕,22,9.4,2022-12-07,305643.53,2774907.98,9.0,都市平地,1,1,1,1
JS0760011170,中山區,明水路,明水路安全島,垂榕,22,11.2,2022-12-07,305641.42,2774913.52,9.0,都市平地,1,1,1,1
JS0760011171,中山區,明水路,明水路安全島,垂榕,27,12.8,2022-12-07,305639.64,2774919.41,9.0,都市平地,1,1,1,1
JS0760011172,中山區,明水路,明水路安全島,垂榕,26,12.4,2022-12-07,305638,2774924.28,9.0,都市平地,1,1,1,1
JS0760011173,中山區,明水路,明水路安全島,垂榕,26,9.9,2022-12-07,305635.98,2774930.2,10.0,都市平地,1,1,1,1
JS0760011174,中山區,明水路,明水路安全島,垂榕,19,10.8,2022-12-07,305634.06,2774936.04,10.0,都市平地,1,1,1,1
JS0760011175,中山區,明水路,明水路安全島,垂榕,24,12,2022-12-07,305632.41,2774941.87,10.0,都市平地,1,1,1,1
JS0760011177,中山區,明水路,明水路安全島,垂榕,21,10.6,2022-12-08,305612.17,2775004.35,11.0,都市平地,1,1,1,1
JS0760011178,中山區,明水路,明水路安全島,垂榕,19,10.3,2022-12-08,305610.19,2775009.99,11.0,都市平地,1,1,1,1
JS0760011179,中山區,明水路,明水路安全島,垂榕,24,11.6,2022-12-08,305608.56,2775015.72,11.0,都市平地,1,1,1,1
JS0760011180,中山區,明水路,明水路安全島,楓香,17,12.2,2022-12-08,305606.76,2775020.35,11.0,都市平地,1,1,1,1
JS0760011181,中山區,明水路,明水路安全島,垂榕,32,13.9,2022-12-08,305604.53,2775027.34,11.0,都市平地,1,1,1,1
JS0760011182,中山區,明水路,明水路安全島,楓香,19,9.5,2022-12-08,305601.95,2775035.85,11.0,都市平地,1,1,1,1
JS0760011183,中山區,明水路,明水路安全島,楓香,14,8,2022-12-08,305591.49,2775067.35,12.0,都市平地,1,1,1,1
JS0760011184,中山區,明水路,明水路安全島,楓香,19,9.8,2022-12-08,305590.05,2775071.42,12.0,都市平地,1,1,1,1
JS0760011185,中山區,明水路,明水路安全島,垂榕,20,11.5,2022-12-08,305588.25,2775077.08,12.0,都市平地,1,1,1,1
JS0760011186,中山區,明水路,明水路安全島,垂榕,20,10.4,2022-12-08,305586.44,2775082.39,12.0,都市平地,1,1,1,1
JS0760011187,中山區,明水路,明水路安全島,垂榕,19,9.1,2022-12-08,305584.73,2775088.23,12.0,都市平地,1,1,1,1
JS0760011188,中山區,明水路,明水路安全島,垂榕,16,8.8,2022-12-08,305582.92,2775093.89,12.0,都市平地,1,1,1,1
JS0760011189,中山區,明水路,明水路安全島,垂榕,18,10.7,2022-12-08,305581.12,2775099.46,12.0,都市平地,1,1,1,1
JS0760011191,中山區,明水路,明水路安全島,垂榕,24,12.8,2022-12-08,305577.42,2775110.97,12.0,都市平地,1,1,1,1
JS0760011192,中山區,明水路,明水路安全島,垂榕,40,14.4,2022-12-08,305575.28,2775116.98,12.0,都市平地,1,1,1,1
JS0760011193,中山區,明水路,明水路安全島,楓香,12,9,2022-12-08,305573.63,2775122.14,12.0,都市平地,1,1,1,1
JS0760011194,中山區,明水路,明水路安全島,垂榕,19,10,2022-12-08,305571.97,2775128.07,12.0,都市平地,1,1,1,1
JS0760011195,中山區,明水路,明水路安全島,垂榕,21,9.4,2022-12-08,305570.4,2775133.89,12.0,都市平地,1,1,1,1
JS0760011196,中山區,明水路,明水路安全島,垂榕,15,8.6,2022-12-08,305569.01,2775139.62,12.0,都市平地,1,1,1,1
JS0760011197,中山區,明水路,明水路安全島,垂榕,25,10,2022-12-08,305567.91,2775145.73,12.0,都市平地,1,1,1,1
JS0760011198,中山區,明水路,明水路安全島,楓香,19,10.3,2022-12-08,305566.82,2775150.1,12.0,都市平地,1,1,1,1
JS0760011200,中山區,明水路,明水路安全島,垂榕,35,12.7,2022-12-13,305564.37,2775189.75,12.0,都市平地,1,1,1,1
JS0760011201,中山區,明水路,明水路安全島,垂榕,21,11.9,2022-12-13,305564.79,2775194.45,12.0,都市平地,1,1,1,1
JS0760011202,中山區,明水路,明水路安全島,垂榕,19,9.4,2022-12-13,305565.33,2775200.42,12.0,都市平地,1,1,1,1
JS0760011203,中山區,明水路,明水路安全島,垂榕,17,8.7,2022-12-13,305566.06,2775206.51,12.0,都市平地,1,1,1,1
JS0760011204,中山區,明水路,明水路安全島,垂榕,21,11.2,2022-12-13,305567.03,2775212.2,12.0,都市平地,1,1,1,1
JS0760011205,中山區,明水路,明水路安全島,垂榕,33,15.1,2022-12-13,305568.13,2775218.1,12.0,都市平地,1,1,1,1
JS0760011206,中山區,明水路,明水路安全島,垂榕,34,14.9,2022-12-13,305569.49,2775224.4,12.0,都市平地,1,1,1,1
JS0760011207,中山區,明水路,明水路安全島,垂榕,41,15.1,2022-12-13,305570.69,2775230,12.0,都市平地,1,1,1,1
JS0760011208,中山區,明水路,明水路安全島,垂榕,21,13.7,2022-12-13,305572.5,2775235.85,12.0,都市平地,1,1,1,1
JS0760011209,中山區,明水路,明水路安全島,垂榕,31,10.5,2022-12-13,305574.49,2775241.29,12.0,都市平地,1,1,1,1
JS0760011210,中山區,明水路,明水路安全島,垂榕,26,9.9,2022-12-13,305576.52,2775247.16,12.0,都市平地,1,1,1,1
JS0760011211,中山區,明水路,明水路安全島,垂榕,23,12.5,2022-12-13,305578.65,2775252.66,12.0,都市平地,1,1,1,1
JS0760011212,中山區,明水路,明水路安全島,垂榕,25,13.1,2022-12-13,305581.01,2775257.97,12.0,都市平地,1,1,1,1
JS0760011213,中山區,明水路,明水路安全島,垂榕,35,14.4,2022-12-13,305583.61,2775263.61,12.0,都市平地,1,1,1,1
JS0760011214,中山區,明水路,明水路安全島,垂榕,36,14.4,2022-12-13,305586.25,2775269.01,12.0,都市平地,1,1,1,1
JS0760011215,中山區,明水路,明水路安全島,楓香,18,7.8,2022-12-13,305588.53,2775273.58,12.0,都市平地,1,1,1,1
JS0760011216,中山區,明水路,明水路安全島,楓香,4,6.2,2022-12-13,305590.85,2775277.59,12.0,都市平地,1,1,1,1
JS0760011217,中山區,明水路,明水路安全島,垂榕,33,15,2022-12-13,305595.8,2775285.12,12.0,都市平地,1,1,1,1
JS0760011218,中山區,明水路,明水路安全島,楓香,23,13.4,2022-12-13,305601.57,2775293.42,13.0,都市平地,1,1,1,1
JS0760011219,中山區,明水路,明水路安全島,楓香,17,12.1,2022-12-13,305604.63,2775297.77,12.0,都市平地,1,1,1,1
JS0760011220,中山區,明水路,明水路安全島,垂榕,43,14.3,2022-12-13,305608.88,2775302.63,13.0,都市平地,1,1,1,1
JS0760011221,中山區,明水路,明水路安全島,垂榕,48,15.3,2022-12-13,305612.74,2775307.55,13.0,都市平地,1,1,1,1
JS0760011222-001,中山區,明水路,698號對面中央安全島,楓香,6,3,2019-03-21,305618.55,2775313.51,13.0,都市平地,1,1,1,1
JS0760011223,中山區,明水路,明水路安全島,楓香,5,1.9,2016-03-29,305621.73,2775317.01,13.0,都市平地,1,1,1,1
JS0760011224,中山區,明水路,明水路安全島,楓香,5,7.7,2022-12-13,305625.71,2775320.28,13.0,都市平地,1,1,1,1
JS0760011225,中山區,明水路,明水路安全島,垂榕,24,10.3,2022-12-13,305638.91,2775331.91,13.0,都市平地,1,1,1,1
JS0760011226,中山區,明水路,明水路安全島,垂榕,44,11,2022-12-13,305644.25,2775335.53,13.0,都市平地,1,1,1,1
JS0760011227-001,中山區,明水路,702號對面中央安全島,楓香,6,5.7,2022-12-13,305648.38,2775338.31,13.0,都市平地,1,1,1,1
JS0760011228,中山區,明水路,明水路安全島,垂榕,30,10.4,2022-12-13,305658.5,2775345.01,13.0,都市平地,1,1,1,1
JS0760011229,中山區,明水路,明水路安全島,垂榕,27,10.3,2022-12-13,305664.25,2775347.77,13.0,都市平地,1,1,1,1
JS0760011230,中山區,明水路,明水路安全島,垂榕,20,7.6,2016-03-29,305670.23,2775351.5,13.0,都市平地,1,1,1,1
JS0760011231,中山區,明水路,明水路安全島,垂榕,20,8.3,2022-12-13,305673.34,2775352.51,13.0,都市平地,1,1,1,1
JS0760011232,中山區,明水路,明水路安全島,垂榕,24,8.3,2022-12-13,305679.14,2775354.99,13.0,都市平地,1,1,1,1
JS0760011233,中山區,明水路,明水路安全島,垂榕,26,11.3,2022-12-13,305691.29,2775359.78,13.0,都市平地,1,1,1,1
JS0760011234,中山區,明水路,明水路安全島,垂榕,22,9.1,2022-12-13,305701.82,2775363.1,13.0,都市平地,1,1,1,1
JS0760011235,中山區,明水路,明水路安全島,垂榕,22,9.9,2022-12-13,305707.52,2775364.71,13.0,都市平地,1,1,1,1
JS0760011236,中山區,明水路,明水路安全島,垂榕,30,9.8,2022-12-13,305714.62,2775366.49,13.0,都市平地,1,1,1,1
JS0760011238,中山區,明水路,明水路482號前中島,楓香,6,3,2018-10-15,305672.91,2774532.07,5.0,都市平地,1,1,1,1
JS0760011239,中山區,明水路,明水路492號前中島,楓香,6,7,2022-12-06,305701.36,2774583.19,6.0,都市平地,1,1,1,1
JS0760011240,中山區,明水路,明水路498號前中島,楓香,6,7.5,2022-12-06,305709.7,2774611.11,6.0,都市平地,1,1,1,1
JS0760011242,中山區,明水路,明水路588號前中島,楓香,6,3,2018-10-15,305668.17,2774832.62,9.0,都市平地,1,1,1,1
JS0760011243,中山區,明水路,明水路590號前中島,楓香,6,3,2018-10-15,305665.16,2774840.15,9.0,都市平地,1,1,1,1
JS0760021001,中山區,明水路,明水路北側,茄苳,25,7.1,2022-12-08,304994.09,2774477.09,5.0,都市平地,1,1,1,1
JS0760021002,中山區,明水路,明水路北側,茄苳,28,7.7,2022-12-08,304997.54,2774478.25,5.0,都市平地,1,1,1,1
JS0760021003,中山區,明水路,明水路北側,茄苳,24,7.7,2022-12-08,305001.23,2774476.86,5.0,都市平地,1,1,1,1
JS0760021004,中山區,明水路,明水路北側,茄苳,27,8.7,2022-12-08,305004.34,2774479.17,5.0,都市平地,1,1,1,1
JS0760021005,中山區,明水路,明水路北側,茄苳,21,7.5,2022-12-08,305007.86,2774476.64,5.0,都市平地,1,1,1,1
JS0760021006,中山區,明水路,明水路北側,茄苳,23,6.4,2022-12-08,305015.07,2774476.58,5.0,都市平地,1,1,1,1
JS0760021007,中山區,明水路,明水路北側,茄苳,22,6.6,2022-12-08,305022.15,2774476.32,5.0,都市平地,1,1,1,1
JS0760021008,中山區,明水路,明水路北側,茄苳,21,6.8,2022-12-08,305028.94,2774476.37,5.0,都市平地,1,1,1,1
JS0760021009,中山區,明水路,明水路北側,茄苳,22,7.4,2022-12-08,305036.03,2774476.05,5.0,都市平地,1,1,1,1
JS0760021010,中山區,明水路,明水路北側,茄苳,28,8.8,2022-12-08,305043.25,2774476.07,5.0,都市平地,1,1,1,1
JS0760021011,中山區,明水路,明水路北側,茄苳,23,7.2,2022-12-08,305011.37,2774480.11,5.0,都市平地,1,1,1,1
JS0760021012,中山區,明水路,明水路北側,茄苳,21,6.6,2022-12-08,305018.11,2774480.8,5.0,都市平地,1,1,1,1
JS0760021013,中山區,明水路,明水路北側,茄苳,26,7.6,2022-12-08,305024.89,2774481.56,5.0,都市平地,1,1,1,1
JS0760021014,中山區,明水路,明水路北側,茄苳,30,6.8,2022-12-08,305031.89,2774482.45,5.0,都市平地,1,1,1,1
JS0760021015,中山區,明水路,明水路北側,茄苳,37,7.7,2022-12-08,305038.86,2774482.56,5.0,都市平地,1,1,1,1
JS0760021016,中山區,明水路,明水路北側,茄苳,33,9.1,2022-12-08,305045.73,2774482.34,5.0,都市平地,1,1,1,1
JS0760041001,中山區,明水路,北安路接明水路,白千層,33,12.54,2016-03-29,304411.89,2774477.92,3.0,都市平地,1,1,1,1
JS0760041002,中山區,明水路,北安路接明水路,白千層,50,13.6,2022-12-10,304413.84,2774477.7,3.0,都市平地,1,1,1,1
JS0760041003,中山區,明水路,北安路接明水路,白千層,31,10.1,2022-12-10,304416.02,2774477.51,3.0,都市平地,1,1,1,1
JS0760041004,中山區,明水路,北安路接明水路,白千層,42,13.1,2022-12-10,304417.75,2774477.27,3.0,都市平地,1,1,1,1
JS0760041005,中山區,明水路,北安路接明水路,白千層,38,12.8,2022-12-10,304419.83,2774477.17,3.0,都市平地,1,1,1,1
JS0760041006,中山區,明水路,北安路接明水路,白千層,33,11.7,2022-12-10,304421.96,2774477.18,3.0,都市平地,1,1,1,1
JS0760041008,中山區,明水路,北安路接明水路,白千層,33,10.8,2022-12-10,304428,2774476.9,3.0,都市平地,1,1,1,1
JS0760041009,中山區,明水路,北安路接明水路,白千層,43,13.1,2022-12-10,304429.78,2774476.71,3.0,都市平地,1,1,1,1
JS0760041010,中山區,明水路,北安路接明水路,白千層,43,13.2,2022-12-10,304431.91,2774476.77,3.0,都市平地,1,1,1,1
JS0760041011,中山區,明水路,北安路接明水路,白千層,46,9.7,2022-12-10,304433.9,2774476.62,3.0,都市平地,1,1,1,1
JS0760041013,中山區,明水路,北安路接明水路,白千層,23,11.6,2022-12-10,304437.65,2774476.64,3.0,都市平地,1,1,1,1
JS0760041014,中山區,明水路,北安路接明水路,白千層,58,12.2,2022-12-10,304439.73,2774476.44,3.0,都市平地,1,1,1,1
JS0760041015,中山區,明水路,北安路接明水路,白千層,34,12.92,2016-03-29,304439.35,2774476.89,3.0,都市平地,1,1,1,1
JS0760041016,中山區,明水路,北安路接明水路,白千層,25,10.7,2022-12-10,304443.9,2774476.36,3.0,都市平地,1,1,1,1
JS0760041017,中山區,明水路,北安路接明水路,白千層,23,12.3,2022-12-10,304445.63,2774476.01,3.0,都市平地,1,1,1,1
JS0760041018,中山區,明水路,北安路接明水路,白千層,39,12.7,2022-12-10,304448.06,2774475.87,3.0,都市平地,1,1,1,1
JS0760041019,中山區,明水路,北安路接明水路,白千層,45,10.6,2022-12-10,304450.14,2774476.08,3.0,都市平地,1,1,1,1
JS0760041020,中山區,明水路,北安路接明水路,白千層,31,11.78,2016-03-29,304449.59,2774476.26,3.0,都市平地,1,1,1,1
JS0760041021,中山區,明水路,北安路接明水路,白千層,32,12.9,2022-12-10,304453.6,2774475.54,3.0,都市平地,1,1,1,1
JS0760041022,中山區,明水路,北安路接明水路,白千層,25,12.2,2022-12-10,304457.91,2774475.56,3.0,都市平地,1,1,1,1
JS0760041023,中山區,明水路,北安路接明水路,白千層,34,11.5,2022-12-10,304460.05,2774475.26,4.0,都市平地,1,1,1,1
JS0760041024,中山區,明水路,北安路接明水路,白千層,45,17.1,2016-03-29,304459.18,2774475.71,4.0,都市平地,1,1,1,1
JS0760041025,中山區,明水路,北安路接明水路,白千層,41,12.9,2022-12-10,304463.76,2774475.13,4.0,都市平地,1,1,1,1
JS0760041026,中山區,明水路,北安路接明水路,白千層,40,11.6,2022-12-10,304465.79,2774474.93,4.0,都市平地,1,1,1,1
JS0760041027,中山區,明水路,北安路接明水路,白千層,32,8.3,2022-12-10,304470.71,2774474.14,3.0,都市平地,1,1,1,1
JS0760041029,中山區,明水路,北安路接明水路,白千層,43,14.2,2022-12-10,304473.96,2774474.36,3.0,都市平地,1,1,1,1
JS0760041030,中山區,明水路,北安路接明水路,白千層,39,13.3,2022-12-10,304476.05,2774474.27,3.0,都市平地,1,1,1,1
JS0760041031,中山區,明水路,北安路接明水路,白千層,34,8.8,2022-12-10,304478.03,2774473.72,4.0,都市平地,1,1,1,1
JS0760041032,中山區,明水路,北安路接明水路,白千層,26,9.88,2016-03-29,304477.26,2774474.38,4.0,都市平地,1,1,1,1
JS0760041033,中山區,明水路,北安路接明水路,白千層,35,10.6,2022-12-10,304484.39,2774473.67,3.0,都市平地,1,1,1,1
JS0760041034,中山區,明水路,北安路接明水路,白千層,37,14.06,2016-03-29,304481.6,2774474.12,3.0,都市平地,1,1,1,1
JS0760041035,中山區,明水路,北安路接明水路,白千層,29,12,2022-12-10,304488.19,2774473.68,3.0,都市平地,1,1,1,1
JS0760041036,中山區,明水路,北安路接明水路,白千層,29,11.3,2022-12-10,304489.75,2774473.87,3.0,都市平地,1,1,1,1
JS0760041037,中山區,明水路,北安路接明水路,白千層,37,12,2022-12-10,304497.73,2774473.04,3.0,都市平地,1,1,1,1
JS0760041038,中山區,明水路,北安路接明水路,白千層,40,15.2,2016-03-29,304492.12,2774473.7,4.0,都市平地,1,1,1,1
JS0760041040,中山區,明水路,北安路接明水路,白千層,48,18.24,2016-03-29,304500.39,2774473.42,4.0,都市平地,1,1,1,1
JS0760041041,中山區,明水路,北安路接明水路,白千層,43,14.5,2022-12-10,304507.82,2774472.77,4.0,都市平地,1,1,1,1
JS0760041042,中山區,明水路,北安路接明水路,白千層,27,10.26,2016-03-29,304505.48,2774473,4.0,都市平地,1,1,1,1
JS0760041043,中山區,明水路,北安路接明水路,白千層,43,13.5,2022-12-10,304513.74,2774472.11,4.0,都市平地,1,1,1,1
JS0760041044,中山區,明水路,北安路接明水路,白千層,26,11.6,2022-12-10,304516.11,2774472.49,4.0,都市平地,1,1,1,1
JS0760041045,中山區,明水路,北安路接明水路,白千層,48,12.7,2022-12-10,304517.98,2774471.38,4.0,都市平地,1,1,1,1
JS0760041046,中山區,明水路,北安路接明水路,白千層,30,11.4,2016-03-29,304515.24,2774472.47,4.0,都市平地,1,1,1,1
JS0760041047,中山區,明水路,北安路接明水路,白千層,38,13.6,2022-12-10,304521.92,2774471.73,4.0,都市平地,1,1,1,1
JS0760041048,中山區,明水路,北安路接明水路,白千層,41,12.6,2022-12-09,304523.58,2774471.64,4.0,都市平地,1,1,1,1
JS0760041049,中山區,明水路,北安路接明水路,白千層,41,13.6,2022-12-09,304525.69,2774471.71,4.0,都市平地,1,1,1,1
JS0760041050,中山區,明水路,北安路接明水路,白千層,58,22.04,2016-03-29,304523.21,2774471.87,4.0,都市平地,1,1,1,1
JS0760041051,中山區,明水路,北安路接明水路,白千層,47,12,2022-12-09,304533.66,2774471.39,4.0,都市平地,1,1,1,1
JS0760041052,中山區,明水路,北安路接明水路,白千層,38,10.3,2022-12-09,304535.82,2774471.07,4.0,都市平地,1,1,1,1
JS0760041053,中山區,明水路,北安路接明水路,白千層,40,10.8,2022-12-09,304537.56,2774470.94,4.0,都市平地,1,1,1,1
JS0760041055,中山區,明水路,北安路接明水路,白千層,29,11.02,2016-03-29,304537.1,2774471.1,4.0,都市平地,1,1,1,1
JS0760041057,中山區,明水路,北安路接明水路,白千層,27,10.26,2016-03-29,304543.52,2774470.7,4.0,都市平地,1,1,1,1
JS0760041058,中山區,明水路,北安路接明水路,白千層,29,10,2022-12-09,304569.39,2774468.58,5.0,都市平地,1,1,1,1
JS0760041059,中山區,明水路,北安路接明水路,白千層,24,9.12,2016-03-29,304549.12,2774470.37,4.0,都市平地,1,1,1,1
JS0760041060,中山區,明水路,北安路接明水路,白千層,40,9.5,2022-12-09,304557.58,2774469.16,5.0,都市平地,1,1,1,1
JS0760041061,中山區,明水路,北安路接明水路,白千層,24,10.4,2022-12-09,304553.44,2774469.95,5.0,都市平地,1,1,1,1
JS0760041062,中山區,明水路,北安路接明水路,白千層,34,8.4,2022-12-09,304565.89,2774469.12,5.0,都市平地,1,1,1,1
JS0760041063,中山區,明水路,北安路接明水路,白千層,34,9.4,2022-12-09,304549.59,2774469.61,5.0,都市平地,1,1,1,1
JS0760041064,中山區,明水路,北安路接明水路,白千層,38,14.44,2016-03-29,304558.92,2774469.68,5.0,都市平地,1,1,1,1
JS0760041065,中山區,明水路,北安路接明水路,白千層,32,12.16,2016-03-29,304561.01,2774469.58,5.0,都市平地,1,1,1,1
JS0760041066,中山區,明水路,北安路接明水路,白千層,29,11.02,2016-03-29,304563.21,2774469.43,5.0,都市平地,1,1,1,1
JS0760041067,中山區,明水路,北安路接明水路,白千層,30,10.1,2022-12-09,304572.36,2774468.7,5.0,都市平地,1,1,1,1
JS0760041068,中山區,明水路,北安路接明水路,白千層,34,9.7,2022-12-09,304561.35,2774469.03,5.0,都市平地,1,1,1,1
JS0760041069,中山區,明水路,北安路接明水路,白千層,33,12.54,2016-03-29,304568.95,2774469.09,5.0,都市平地,1,1,1,1
JS0760041070,中山區,明水路,北安路接明水路,白千層,29,12.9,2022-12-09,304575.88,2774468.91,5.0,都市平地,1,1,1,1
JS0760041071,中山區,明水路,北安路接明水路,白千層,23,13.3,2022-12-09,304577.89,2774468.86,5.0,都市平地,1,1,1,1
JS0760041072,中山區,明水路,北安路接明水路,白千層,34,13.3,2022-12-09,304579.96,2774468.87,5.0,都市平地,1,1,1,1
JS0760041073,中山區,明水路,北安路接明水路,白千層,40,12.9,2022-12-09,304583.76,2774468.78,5.0,都市平地,1,1,1,1
JS0760041074,中山區,明水路,北安路接明水路,白千層,37,13.1,2022-12-09,304585.89,2774468.55,5.0,都市平地,1,1,1,1
JS0760041075,中山區,明水路,北安路接明水路,白千層,37,10.4,2022-12-09,304588,2774468.56,5.0,都市平地,1,1,1,1
JS0760041076,中山區,明水路,北安路接明水路,白千層,38,13.3,2022-12-09,304589.72,2774468.14,5.0,都市平地,1,1,1,1
JS0760041077,中山區,明水路,北安路接明水路,白千層,33,13.5,2022-12-09,304591.68,2774468.27,5.0,都市平地,1,1,1,1
JS0760041078,中山區,明水路,北安路接明水路,白千層,37,13.6,2022-12-09,304593.54,2774468.04,5.0,都市平地,1,1,1,1
JS0760041079,中山區,明水路,北安路接明水路,白千層,35,12.5,2022-12-09,304595.28,2774467.85,5.0,都市平地,1,1,1,1
JS0760041080,中山區,明水路,北安路接明水路,白千層,40,12.4,2022-12-09,304597.58,2774467.76,5.0,都市平地,1,1,1,1
JS0760041081,中山區,明水路,北安路接明水路,白千層,37,11.3,2022-12-09,304600.04,2774467.87,5.0,都市平地,1,1,1,1
JS0760041082,中山區,明水路,北安路接明水路,白千層,25,13,2022-12-09,304601.66,2774467.86,5.0,都市平地,1,1,1,1
JS0760041084,中山區,明水路,北安路接明水路,白千層,46,11.4,2022-12-09,304605.6,2774467.63,5.0,都市平地,1,1,1,1
JS0760041086,中山區,明水路,北安路接明水路,白千層,29,11.4,2022-12-09,304609.46,2774467.51,5.0,都市平地,1,1,1,1
JS0760041087,中山區,明水路,北安路接明水路,白千層,40,11.2,2022-12-09,304612.2,2774467.25,5.0,都市平地,1,1,1,1
JS0760041089,中山區,明水路,北安路接明水路,白千層,29,12.2,2022-12-09,304615.72,2774467.25,5.0,都市平地,1,1,1,1
JS0760041090,中山區,明水路,北安路接明水路,白千層,19,12.4,2022-12-09,304617.88,2774467.03,5.0,都市平地,1,1,1,1
JS0760041092,中山區,明水路,北安路接明水路,白千層,42,12.2,2022-12-09,304621.5,2774466.87,5.0,都市平地,1,1,1,1
JS0760041093,中山區,明水路,北安路接明水路,白千層,28,12.3,2022-12-09,304624.02,2774467.05,5.0,都市平地,1,1,1,1
JS0760041094,中山區,明水路,北安路接明水路,白千層,43,10.6,2022-12-09,304625.84,2774466.8,5.0,都市平地,1,1,1,1
JS0760041095,中山區,明水路,北安路接明水路,白千層,38,13.1,2022-12-09,304628.02,2774466.55,5.0,都市平地,1,1,1,1
JS0760041096,中山區,明水路,北安路接明水路,白千層,24,11.4,2022-12-09,304629.67,2774466.56,5.0,都市平地,1,1,1,1
JS0760041098,中山區,明水路,北安路接明水路,白千層,26,10.5,2022-12-09,304633.76,2774466.06,5.0,都市平地,1,1,1,1
JS0760041099,中山區,明水路,北安路接明水路,白千層,31,13.3,2022-12-09,304636.1,2774466.41,5.0,都市平地,1,1,1,1
JS0760041100,中山區,明水路,北安路接明水路,白千層,30,11.4,2022-12-09,304639.58,2774466.08,5.0,都市平地,1,1,1,1
JS0760041101,中山區,明水路,北安路接明水路,白千層,68,11.5,2022-12-09,304641.58,2774466.17,5.0,都市平地,1,1,1,1
JS0760041102,中山區,明水路,北安路接明水路,白千層,36,13.9,2022-12-09,304643.58,2774465.84,5.0,都市平地,1,1,1,1
JS0760041103,中山區,明水路,北安路接明水路,白千層,28,13.2,2022-12-09,304645.56,2774465.76,5.0,都市平地,1,1,1,1
JS0760041104,中山區,明水路,北安路接明水路,白千層,40,13.6,2022-12-09,304647.85,2774465.72,5.0,都市平地,1,1,1,1
JS0760041105,中山區,明水路,北安路接明水路,白千層,37,12.3,2022-12-09,304651.59,2774465.31,4.0,都市平地,1,1,1,1
JS0760041106,中山區,明水路,北安路接明水路,白千層,41,13.3,2022-12-09,304653.61,2774465.47,4.0,都市平地,1,1,1,1
JS0760041107,中山區,明水路,北安路接明水路,白千層,39,11.7,2022-12-09,304655.37,2774465.22,4.0,都市平地,1,1,1,1
JS0760041108,中山區,明水路,北安路接明水路,白千層,29,12.1,2022-12-09,304657.5,2774465.12,4.0,都市平地,1,1,1,1
JS0760041109,中山區,明水路,北安路接明水路,白千層,29,12.9,2022-12-09,304659.73,2774465.32,4.0,都市平地,1,1,1,1
JS0760041110,中山區,明水路,北安路接明水路,白千層,27,13,2022-12-09,304661.5,2774465.08,4.0,都市平地,1,1,1,1
JS0760041111,中山區,明水路,北安路接明水路,白千層,46,12.1,2022-12-09,304663.52,2774464.93,4.0,都市平地,1,1,1,1
JS0760041112,中山區,明水路,北安路接明水路,白千層,36,12.4,2022-12-09,304665.62,2774465.02,4.0,都市平地,1,1,1,1
JS0760041113,中山區,明水路,北安路接明水路,白千層,28,11.5,2022-12-09,304667.75,2774464.85,4.0,都市平地,1,1,1,1
JS0760041114,中山區,明水路,北安路接明水路,白千層,42,11.4,2022-12-09,304669.6,2774464.64,4.0,都市平地,1,1,1,1
JS0760041115,中山區,明水路,北安路接明水路,白千層,33,11.3,2022-12-09,304671.83,2774464.81,4.0,都市平地,1,1,1,1
JS0760041116,中山區,明水路,北安路接明水路,白千層,36,11.1,2022-12-09,304673.32,2774464.76,4.0,都市平地,1,1,1,1
JS0760041117,中山區,明水路,北安路接明水路,白千層,29,12.3,2022-12-09,304677.51,2774464.43,4.0,都市平地,1,1,1,1
JS0760041118,中山區,明水路,北安路接明水路,白千層,29,10.6,2022-12-09,304679.67,2774464.31,4.0,都市平地,1,1,1,1
JS0760041119,中山區,明水路,北安路接明水路,白千層,52,19.76,2016-03-29,304676.09,2774463.92,4.0,都市平地,1,1,1,1
JS0760041120,中山區,明水路,北安路接明水路,白千層,47,10.9,2022-12-09,304683.77,2774464.11,4.0,都市平地,1,1,1,1
JS0760041121,中山區,明水路,北安路接明水路,白千層,22,11.9,2022-12-09,304687.66,2774463.7,4.0,都市平地,1,1,1,1
JS0760041122,中山區,明水路,北安路接明水路,白千層,30,13.5,2022-12-09,304691.82,2774463.51,5.0,都市平地,1,1,1,1
JS0760041123,中山區,明水路,北安路接明水路,白千層,36,12.8,2022-12-09,304693.26,2774463.46,5.0,都市平地,1,1,1,1
JS0760041124,中山區,明水路,北安路接明水路,白千層,49,13.3,2022-12-09,304695.65,2774463.31,4.0,都市平地,1,1,1,1
JS0760041125,中山區,明水路,北安路接明水路,白千層,33,13,2022-12-09,304697.62,2774463.27,4.0,都市平地,1,1,1,1
